clip_id,clip_path,source_id,source_video_id,camera_id,source_start_sec,source_end_sec,duration_sec,fps,width,height,codec,sha256,qc_status,metadata_status,sampled_frame_count,vehicle_density_score,object_count_estimate,observed_classes,activity_score,motion_variation_score,brightness_score,low_light_score,visual_variation_score,foreground_occupancy_score,persistence_score,diversity_score,small_far_score,occlusion_score,boundary_edge_score,blur_score,crowded_score,fast_motion_score,hardcase_tags,hardcase_score,event_likelihood_score,event_likelihood_level,candidate_score,source_rank,global_rank,selection_rank,recommended_for_shortlist,selection_status,selection_reason,manual_review_status,manual_review_label,manual_review_notes,signal_status,prediction_status,notes
interrupted_2026-09-17_C209,data/clips/interrupted_2026-09-17_C209.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,22880.0,23000.0,120.0,30.0,1920,1080,h264,b10985e81f637835d3861c3c85072ddf6161c3badcde3541e9b640a9409b8402,PASS,WARNING,12,0.186389,9.364,NOT_INFERRED_NO_DETECTOR,0.261431,0.331493,0.319130,0.202899,0.137710,0.186389,0.909091,0.330665,0.746537,0.513042,0.242749,0.000000,0.780303,0.469554,SMALL_FAR|CROWDED,0.441672,0.349656,MEDIUM,0.361415,54,104,104,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C210,data/clips/interrupted_2026-09-17_C210.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,22990.0,23110.0,120.0,30.0,1920,1080,h264,1db9fcd1b3428315e8c345adad7d93140a264666d47a84c21017be664421407d,PASS,WARNING,12,0.141600,9.091,NOT_INFERRED_NO_DETECTOR,0.222190,0.357213,0.327527,0.174908,0.136125,0.141600,0.909091,0.275168,0.823049,0.480387,0.287134,0.000000,0.757576,0.444502,SMALL_FAR|CROWDED,0.447645,0.323547,MEDIUM,0.337423,62,123,123,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C211,data/clips/interrupted_2026-09-17_C211.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,23100.0,23220.0,120.0,30.0,1920,1080,h264,0bcae0a4f54000004edc1a734d07fc5a6f96821f29618193d2ea67f21cd51e7b,PASS,WARNING,12,0.215414,8.545,NOT_INFERRED_NO_DETECTOR,0.310326,0.486481,0.329167,0.169444,0.157760,0.215414,0.909091,0.474355,0.780408,0.488603,0.307189,0.000000,0.712121,0.655559,SMALL_FAR|CROWDED|FAST_MOTION,0.461435,0.376335,HIGH,0.409886,23,58,58,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C212,data/clips/interrupted_2026-09-17_C212.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,23210.0,23330.0,120.0,30.0,1920,1080,h264,f7a8940380263bdd4a8884f2987b63219d57f937ab66daec27a7014153eefdff,PASS,WARNING,12,0.088999,6.455,NOT_INFERRED_NO_DETECTOR,0.195858,0.245838,0.331633,0.161225,0.164415,0.088999,0.818182,0.164586,0.801299,0.335883,0.190135,0.000000,0.537879,0.320747,SMALL_FAR,0.358549,0.284554,MEDIUM,0.273035,114,196,196,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C213,data/clips/interrupted_2026-09-17_C213.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,23320.0,23440.0,120.0,30.0,1920,1080,h264,2400c5fa6096d00236d36bd5623e83b2c0d62f4fb76f4ced65f6c5b17ff46cbc,PASS,WARNING,12,0.048838,6.545,NOT_INFERRED_NO_DETECTOR,0.111957,0.139646,0.331960,0.160133,0.092118,0.048838,0.454545,0.251075,0.876263,0.321977,0.165771,0.000000,0.545455,0.192808,SMALL_FAR,0.352435,0.158869,LOW,0.224035,239,358,358,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C214,data/clips/interrupted_2026-09-17_C214.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,23430.0,23550.0,120.0,30.0,1920,1080,h264,4cb8641f85b79951a1b635852efdd9dded56dfd98ba9f1da91f9306af7f2526e,PASS,WARNING,12,0.062412,6.636,NOT_INFERRED_NO_DETECTOR,0.140763,0.162644,0.333094,0.156352,0.088181,0.062412,0.727273,0.193912,0.858081,0.332252,0.229149,0.000000,0.553030,0.209573,SMALL_FAR,0.362319,0.227826,LOW,0.248932,156,248,248,YES,SELECTED,source_coverage=interrupted_2026-09-17; event_likelihood=LOW; hardcase=SMALL_FAR; diversity_aware_rank; selection_signal_only_not_ground_truth,PENDING,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C215,data/clips/interrupted_2026-09-17_C215.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,23540.0,23660.0,120.0,30.0,1920,1080,h264,1bb17097fdd2ffb8b8526ea7a8ed4cfa1be430e6397fa08447d2276fab64b849,PASS,WARNING,12,0.116383,8.455,NOT_INFERRED_NO_DETECTOR,0.201502,0.402749,0.327424,0.175255,0.111323,0.116383,0.818182,0.217273,0.849060,0.439872,0.253176,0.000000,0.704545,0.507414,SMALL_FAR|CROWDED,0.441000,0.285832,MEDIUM,0.306819,77,147,147,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C216,data/clips/interrupted_2026-09-17_C216.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,23650.0,23770.0,120.0,30.0,1920,1080,h264,e7003f781e78b324b13d69179ef0e08aed5eac60f9d8254e076f02d3098e6049,PASS,WARNING,12,0.198889,10.182,NOT_INFERRED_NO_DETECTOR,0.282533,0.379052,0.331545,0.161516,0.153169,0.198889,0.909091,0.390866,0.754856,0.556167,0.239499,0.000000,0.848485,0.468678,SMALL_FAR|CROWDED,0.455418,0.362386,HIGH,0.383979,39,83,83,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C217,data/clips/interrupted_2026-09-17_C217.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,23760.0,23880.0,120.0,30.0,1920,1080,h264,2903e415972f2e36c897785440beaa311ae6f639afc43ae9576de18d2ae41dd1,PASS,WARNING,12,0.069924,7.000,NOT_INFERRED_NO_DETECTOR,0.150440,0.171704,0.327986,0.173381,0.106621,0.069924,0.909091,0.146402,0.829723,0.352299,0.189542,0.000000,0.583333,0.204815,SMALL_FAR,0.360457,0.274494,MEDIUM,0.260621,130,215,215,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C218,data/clips/interrupted_2026-09-17_C218.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,23870.0,23990.0,120.0,30.0,1920,1080,h264,dbf0830f5734d0c1ec85773fc16450442aff609e433f1fd12a00117b43f5870b,PASS,WARNING,12,0.117677,5.000,NOT_INFERRED_NO_DETECTOR,0.218088,0.475169,0.330673,0.164424,0.147242,0.117677,0.636364,0.256169,0.703788,0.282121,0.300505,0.000000,0.416667,0.531304,SMALL_FAR,0.355115,0.259034,MEDIUM,0.280508,98,176,176,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C219,data/clips/interrupted_2026-09-17_C219.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,23980.0,24100.0,120.0,30.0,1920,1080,h264,a0203830cffe1c60a23d8bce79a723542e415db96f4cc7f69de0550017300566,PASS,WARNING,12,0.059053,6.000,NOT_INFERRED_NO_DETECTOR,0.127133,0.154485,0.330173,0.166091,0.083354,0.059053,0.727273,0.209215,0.858586,0.301574,0.219697,0.000000,0.500000,0.218544,SMALL_FAR,0.350358,0.222135,LOW,0.244312,171,267,267,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C220,data/clips/interrupted_2026-09-17_C220.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,24090.0,24210.0,120.0,30.0,1920,1080,h264,9a701c3b7ccec236f15cb422f97b19fdd4eadf9775894bc45f6b13ed78d6e0c6,PASS,WARNING,12,0.086070,5.636,NOT_INFERRED_NO_DETECTOR,0.163010,0.274400,0.330828,0.163906,0.124989,0.086070,0.818182,0.136845,0.760744,0.297065,0.230785,0.000000,0.469697,0.335105,SMALL_FAR,0.342588,0.267593,MEDIUM,0.252507,143,233,233,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C221,data/clips/interrupted_2026-09-17_C221.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,24200.0,24320.0,120.0,30.0,1920,1080,h264,9515b74725a0d47532bbe120a667ace307c2a729d877cafd779955ff4bf9ff94,PASS,WARNING,12,0.066695,5.545,NOT_INFERRED_NO_DETECTOR,0.150937,0.224598,0.329669,0.167770,0.132746,0.066695,0.636364,0.185551,0.857720,0.284179,0.381726,0.000000,0.462121,0.251828,SMALL_FAR,0.368552,0.220960,LOW,0.247509,159,251,251,YES,SELECTED,source_coverage=interrupted_2026-09-17; event_likelihood=LOW; hardcase=SMALL_FAR; diversity_aware_rank; selection_signal_only_not_ground_truth,PENDING,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C222,data/clips/interrupted_2026-09-17_C222.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,24310.0,24430.0,120.0,30.0,1920,1080,h264,6d031ca1bc966f495e65e53745aa9e1f9fb7d429b198460aff05911e50f664c3,PASS,WARNING,12,0.048119,4.909,NOT_INFERRED_NO_DETECTOR,0.133610,0.137838,0.326746,0.177515,0.126942,0.048119,0.636364,0.225825,0.862771,0.246653,0.322944,0.000000,0.409091,0.181252,SMALL_FAR,0.339999,0.208921,LOW,0.239628,186,286,286,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C223,data/clips/interrupted_2026-09-17_C223.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,24420.0,24540.0,120.0,30.0,1920,1080,h264,fb80a4048745b303df4437bc9e8c44075c120254cd8c8e4aecc10379025f99ce,PASS,WARNING,12,0.154634,8.182,NOT_INFERRED_NO_DETECTOR,0.250766,0.454917,0.332528,0.158241,0.174604,0.154634,0.909091,0.376231,0.819336,0.444585,0.248160,0.000000,0.681818,0.538728,SMALL_FAR|CROWDED,0.434027,0.342620,MEDIUM,0.363241,50,99,99,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C224,data/clips/interrupted_2026-09-17_C224.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,24530.0,24650.0,120.0,30.0,1920,1080,h264,f47de327ed9054b1997631585a4cc96fa9c8f54d9940cb8d42322f3399ee71fa,PASS,WARNING,12,0.073456,8.364,NOT_INFERRED_NO_DETECTOR,0.137200,0.195883,0.329373,0.168757,0.089358,0.073456,0.636364,0.198601,0.861661,0.416389,0.143742,0.000000,0.696970,0.213540,SMALL_FAR|CROWDED,0.387533,0.211740,LOW,0.249652,155,247,247,YES,SELECTED,source_coverage=interrupted_2026-09-17; event_likelihood=LOW; hardcase=SMALL_FAR|CROWDED; diversity_aware_rank; selection_signal_only_not_ground_truth,PENDING,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C225,data/clips/interrupted_2026-09-17_C225.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,24640.0,24760.0,120.0,30.0,1920,1080,h264,9334d1186544e25e94145408e28222884d2f1fd02e17bed23b5749fdf2edb707,PASS,WARNING,12,0.104504,7.636,NOT_INFERRED_NO_DETECTOR,0.184280,0.246431,0.321122,0.196261,0.136881,0.104504,0.818182,0.145007,0.820691,0.397027,0.213302,0.000000,0.636364,0.296274,SMALL_FAR,0.390168,0.281744,MEDIUM,0.275794,108,187,187,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C226,data/clips/interrupted_2026-09-17_C226.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,24750.0,24870.0,120.0,30.0,1920,1080,h264,3f5f23a81f5c195f6f6f3bffea21ffcfaf534e6a5a77a6dcbc90255f2b7819da,PASS,WARNING,12,0.146203,7.000,NOT_INFERRED_NO_DETECTOR,0.264003,0.333267,0.329544,0.168187,0.184467,0.146203,0.818182,0.304690,0.760859,0.386625,0.214610,0.000000,0.583333,0.422808,SMALL_FAR,0.382016,0.326012,MEDIUM,0.330414,67,131,131,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C227,data/clips/interrupted_2026-09-17_C227.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,24860.0,24980.0,120.0,30.0,1920,1080,h264,d52b1c06ec8f2694eb90fdfd2baa2ee0c63f342c27a8cc2e0afda3c4600235ef,PASS,WARNING,12,0.103201,7.909,NOT_INFERRED_NO_DETECTOR,0.201184,0.228157,0.329419,0.168605,0.168902,0.103201,0.909091,0.194926,0.813627,0.408940,0.328079,0.000000,0.659091,0.276958,SMALL_FAR|CROWDED,0.405186,0.310719,MEDIUM,0.303183,81,151,151,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C228,data/clips/interrupted_2026-09-17_C228.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,24970.0,25090.0,120.0,30.0,1920,1080,h264,95f4c65778ce863d3580686d62eddc5121b0fd23c89406f4ce80479db5f40523,PASS,WARNING,12,0.058595,6.091,NOT_INFERRED_NO_DETECTOR,0.142529,0.188863,0.334102,0.152994,0.116822,0.058595,0.636364,0.181063,0.837773,0.305535,0.188091,0.000000,0.507576,0.257580,SMALL_FAR,0.347328,0.213070,LOW,0.236436,198,303,303,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C229,data/clips/interrupted_2026-09-17_C229.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,25080.0,25200.0,120.0,30.0,1920,1080,h264,b6efb5d31e7e9bcaef687ea2428bcab602d0b62a395b045e1f87c6578fc83a68,PASS,WARNING,12,0.070988,4.636,NOT_INFERRED_NO_DETECTOR,0.130615,0.198593,0.330954,0.163486,0.111225,0.070988,0.636364,0.169555,0.830808,0.244445,0.164141,0.000000,0.386364,0.263520,SMALL_FAR,0.316537,0.213059,LOW,0.224309,237,356,356,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C230,data/clips/interrupted_2026-09-17_C230.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,25190.0,25310.0,120.0,30.0,1920,1080,h264,60e5163215aceadc671259427befde9cd3c1f94a68e2527c3428614321632100,PASS,WARNING,12,0.057055,5.545,NOT_INFERRED_NO_DETECTOR,0.160087,0.211649,0.328599,0.171338,0.151511,0.057055,0.909091,0.168550,0.790404,0.279841,0.273990,0.000000,0.462121,0.254642,SMALL_FAR,0.341439,0.280803,MEDIUM,0.263090,125,210,210,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C231,data/clips/interrupted_2026-09-17_C231.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,25300.0,25420.0,120.0,30.0,1920,1080,h264,4719f8bafea9fac7bb6af22fcac45861fa0b0afb4ff8c302ff6e10c521d03e42,PASS,WARNING,12,0.144473,8.455,NOT_INFERRED_NO_DETECTOR,0.217699,0.280847,0.326361,0.178795,0.137094,0.144473,0.909091,0.227850,0.781469,0.452513,0.274388,0.000000,0.704545,0.343160,SMALL_FAR|CROWDED,0.414216,0.323485,MEDIUM,0.318981,73,139,139,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C232,data/clips/interrupted_2026-09-17_C232.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,25410.0,25530.0,120.0,30.0,1920,1080,h264,d5232e031cfb1b327ed5c811f660326c5faf70d32c45ed097e9b4163b2c8e530,PASS,WARNING,12,0.051891,5.545,NOT_INFERRED_NO_DETECTOR,0.139651,0.168095,0.327293,0.175689,0.119777,0.051891,0.818182,0.182676,0.850649,0.277518,0.245851,0.000000,0.462121,0.211437,SMALL_FAR,0.343269,0.248727,MEDIUM,0.250220,151,243,243,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C233,data/clips/interrupted_2026-09-17_C233.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,25520.0,25640.0,120.0,30.0,1920,1080,h264,451d963949c536946b2ea8fb04d1362607fe48aafcecc6b9262ef384f133442e,PASS,WARNING,12,0.129839,6.364,NOT_INFERRED_NO_DETECTOR,0.181389,0.296913,0.328872,0.170426,0.121203,0.129839,0.818182,0.135203,0.731674,0.350094,0.301551,0.000000,0.530303,0.235730,SMALL_FAR,0.353110,0.286755,MEDIUM,0.265411,122,206,206,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C234,data/clips/interrupted_2026-09-17_C234.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,25630.0,25750.0,120.0,30.0,1920,1080,h264,21e97afab02254a3eeeac530b56cf72cc1e7eed68011e84cd97932b88a3e867c,PASS,WARNING,12,0.096866,8.273,NOT_INFERRED_NO_DETECTOR,0.161874,0.223361,0.330788,0.164041,0.106485,0.096866,0.909091,0.102529,0.747336,0.422756,0.126457,0.000000,0.689394,0.289844,SMALL_FAR|CROWDED,0.372899,0.286717,MEDIUM,0.262713,126,211,211,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C235,data/clips/interrupted_2026-09-17_C235.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,25740.0,25860.0,120.0,30.0,1920,1080,h264,c16577a4d9eb671c1d51d108970bbec6003b2e259088ae6be627126d30285e7f,PASS,WARNING,12,0.053412,6.000,NOT_INFERRED_NO_DETECTOR,0.115416,0.140549,0.331822,0.160595,0.085655,0.053412,0.636364,0.224228,0.873377,0.299036,0.154978,0.000000,0.500000,0.158371,SMALL_FAR,0.335834,0.198377,LOW,0.231563,216,327,327,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C236,data/clips/interrupted_2026-09-17_C236.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,25850.0,25970.0,120.0,30.0,1920,1080,h264,dd37e273348e95d172ab86648916dbbffcefd38662cec4195c4abd370c71d5b2,PASS,WARNING,12,0.060660,7.545,NOT_INFERRED_NO_DETECTOR,0.131543,0.158302,0.334662,0.151126,0.101348,0.060660,0.818182,0.183994,0.865803,0.373130,0.185534,0.000000,0.628788,0.205661,SMALL_FAR,0.374455,0.246202,MEDIUM,0.257156,134,220,220,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C237,data/clips/interrupted_2026-09-17_C237.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,25960.0,26080.0,120.0,30.0,1920,1080,h264,7649d0b4127d93c14965580952359d92a61aa0bc196874546ea191c8bde5c743,PASS,WARNING,12,0.082323,5.364,NOT_INFERRED_NO_DETECTOR,0.139529,0.190434,0.330367,0.165444,0.096972,0.082323,0.727273,0.146112,0.719372,0.282879,0.239177,0.000000,0.446970,0.257932,SMALL_FAR,0.321586,0.235845,LOW,0.232143,212,323,323,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C238,data/clips/interrupted_2026-09-17_C238.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,26070.0,26190.0,120.0,30.0,1920,1080,h264,df0abbb1483427aec68c74136027ecd315f0aa4a65826e61114f4f6f4a1ae19b,PASS,WARNING,12,0.122926,8.000,NOT_INFERRED_NO_DETECTOR,0.199002,0.327429,0.326085,0.179716,0.119708,0.122926,0.909091,0.188743,0.766873,0.421983,0.209937,0.000000,0.666667,0.412463,SMALL_FAR|CROWDED,0.400640,0.307982,MEDIUM,0.299386,83,153,153,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C239,data/clips/interrupted_2026-09-17_C239.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,26180.0,26300.0,120.0,30.0,1920,1080,h264,69c1573aaf79168a6a444cffeecb25fde1dbc1408dfef466a1d62170398a5dc6,PASS,WARNING,12,0.144855,8.273,NOT_INFERRED_NO_DETECTOR,0.237510,0.294692,0.325504,0.181652,0.129119,0.144855,0.909091,0.232876,0.755013,0.444351,0.215839,0.000000,0.689394,0.412350,SMALL_FAR|CROWDED,0.406279,0.327529,MEDIUM,0.321739,71,137,137,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C240,data/clips/interrupted_2026-09-17_C240.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,26290.0,26410.0,120.0,30.0,1920,1080,h264,3b65d48fb4d36e6ddce1d3c9eec82499d3d0fc6743343773ba7d6bce1a4625e8,PASS,WARNING,12,0.084650,6.727,NOT_INFERRED_NO_DETECTOR,0.159108,0.175269,0.322024,0.193253,0.108812,0.084650,0.818182,0.145534,0.834235,0.346426,0.236111,0.000000,0.560606,0.206494,SMALL_FAR,0.365519,0.263144,MEDIUM,0.258155,133,218,218,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
