clip_id,source_id,session_id,file_path,file_name,file_size_mb,sha256,source_start_sec,source_end_sec,duration_sec,fps,frame_count,width,height,codec,metadata_source,decode_ok,decode_error_count,first_frame_ok,middle_frame_ok,last_frame_ok,full_decode_ok,duplicate_group,overlap_group,overlap_status,overlap_max_sec,overlap_max_ratio,qc_status,qc_notes
YppQ6BEHAKY_C065,YppQ6BEHAKY,,data/clips/YppQ6BEHAKY_C065.mp4,YppQ6BEHAKY_C065.mp4,127.777,9cc03e4fef8a4cf3d9398bdfcec14620ef6d411da8eae9158232bf29e48dd10e,7040.0,7160.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL002,CHECKED_OVERLAP,10.0,0.18162334949781078,PASS,
YppQ6BEHAKY_C066,YppQ6BEHAKY,,data/clips/YppQ6BEHAKY_C066.mp4,YppQ6BEHAKY_C066.mp4,58.64,dfba43d5bcf6b3f448cba76de74f276346623743a0c53397c3017b54e566c001,7150.0,7205.059,55.059002,30.0,1650,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL002,CHECKED_OVERLAP,10.0,0.18162334949781078,PASS,
interrupted_2026-09-17_C001,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C001.mp4,interrupted_2026-09-17_C001.mp4,26.601,0444c9d0ec03d57057ee204486a618a28667a96e274d1e6abef7bac25fedd1ce,0.0,120.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C002,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C002.mp4,interrupted_2026-09-17_C002.mp4,27.881,75488cd6e9b92740048669a2068724a2f31990077ac803995c003f030e4c1f73,110.0,230.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C003,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C003.mp4,interrupted_2026-09-17_C003.mp4,26.202,058c6f4a22c14aaf61d938ec3dede60cd89bb049e0eaa68506d9cf1752036b23,220.0,340.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C004,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C004.mp4,interrupted_2026-09-17_C004.mp4,26.013,cfc8310dd9b1f8f9139de81e7689c0ca7d59ec5c33260545b4f853c38ba7a9d2,330.0,450.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C005,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C005.mp4,interrupted_2026-09-17_C005.mp4,23.55,0b0691162e4157c27365581833fa8e5d06e50a75893e92446a9701e54d6a25fb,440.0,560.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C006,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C006.mp4,interrupted_2026-09-17_C006.mp4,22.538,06c43ff250ca015be4fe558aa43983751f03cc7f1979f0d9d04688b5efe216d1,550.0,670.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C007,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C007.mp4,interrupted_2026-09-17_C007.mp4,22.531,2435f4300b05f3cb645dd00ca2426487840d65a15a0e131af1ad7bd2c1009003,660.0,780.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C008,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C008.mp4,interrupted_2026-09-17_C008.mp4,22.138,7a4ed5dbd685fd5bf31e01f714366a4832dcbe8705dfe2ea26c33caa17edb13d,770.0,890.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C009,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C009.mp4,interrupted_2026-09-17_C009.mp4,22.025,8927fc8018473b548ca0cc901b913a2c2befdd7e5209334f0e9fe0e3dc1350a1,880.0,1000.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C010,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C010.mp4,interrupted_2026-09-17_C010.mp4,23.226,65c7ac12948ee8d47b2ee5d4fa489fa2a5798285e59edd8fce311a63cc5ed07e,990.0,1110.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C011,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C011.mp4,interrupted_2026-09-17_C011.mp4,26.583,16b7c718201695be7e521ca2d50ef148b39128c169f86918439cfd0edc0e3b43,1100.0,1220.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C012,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C012.mp4,interrupted_2026-09-17_C012.mp4,22.787,6ccd637b07a11a1874478140da6d36a9cb8686615911adcdf9cd8865339e0682,1210.0,1330.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C013,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C013.mp4,interrupted_2026-09-17_C013.mp4,17.089,85406429c13772a35a1be19c808ff76e52090024ad11eec98c71539b63524237,1320.0,1440.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C014,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C014.mp4,interrupted_2026-09-17_C014.mp4,19.739,97e76d0988415dc43e6683f4e5244c3003fc3a41113e047c9d0309c1c86db946,1430.0,1550.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C015,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C015.mp4,interrupted_2026-09-17_C015.mp4,24.163,73ff81b0752948aec71817ffb3a43eb4de88989a1aa63321c7428ed3b8aa66eb,1540.0,1660.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C016,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C016.mp4,interrupted_2026-09-17_C016.mp4,29.605,200a5e0e9b96befd21d44f6257f65720550e7c8dccb76683ebd8b8894e34574c,1650.0,1770.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C017,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C017.mp4,interrupted_2026-09-17_C017.mp4,26.561,32050cc9dd5549a35ba4e39ad17e08ef41996a9d4e436631f90c5c9c8f46bfda,1760.0,1880.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C018,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C018.mp4,interrupted_2026-09-17_C018.mp4,24.944,ab3738ba61748d329ed3dce6fd2822e3eed15c13c5e1ff6e9751176ca3de8aaf,1870.0,1990.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C019,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C019.mp4,interrupted_2026-09-17_C019.mp4,24.91,4726229f3c16c08486a4cffd2301abefec9108b6c55a6fb51c21e48f947fddbe,1980.0,2100.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C020,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C020.mp4,interrupted_2026-09-17_C020.mp4,24.888,aa8220877f2d87151a97f4e8ce7e6774dda2a4a918c27f2969cb52c727a13b6f,2090.0,2210.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C021,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C021.mp4,interrupted_2026-09-17_C021.mp4,28.118,29cf0f47c03c6c7c32d62a55206ef30507cc2c13c44729dd030ea06e67e43257,2200.0,2320.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C022,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C022.mp4,interrupted_2026-09-17_C022.mp4,29.702,16a1e21426a118856f2c18c9f0509fd239f875854038fa63226afeb435d2bd43,2310.0,2430.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C023,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C023.mp4,interrupted_2026-09-17_C023.mp4,29.112,32f981abdace8d96508edc9ca969f01df3ba3a4ba24a73bab807570dfe0d3050,2420.0,2540.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C024,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C024.mp4,interrupted_2026-09-17_C024.mp4,26.843,cf500bccf60429f66bfa42d2c0617032fd7db7fc123794c2163a76559297a1cf,2530.0,2650.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C025,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C025.mp4,interrupted_2026-09-17_C025.mp4,32.864,c6660833f3102b61d8c09ca33cd51105718b0915f6ca171138892f8c5c931be2,2640.0,2760.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C026,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C026.mp4,interrupted_2026-09-17_C026.mp4,36.973,172013d20c094a047742839b7af2d9eaeec9a8ecb4d1dd0a03b87510957c74be,2750.0,2870.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C027,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C027.mp4,interrupted_2026-09-17_C027.mp4,37.29,9d1d45074a417cd3a68fef1842615736a82e807697ca9342287a14a6a9993824,2860.0,2980.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C028,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C028.mp4,interrupted_2026-09-17_C028.mp4,30.148,356d1e86993a0464399f17c817983370e56685a6041320c17e4872a915add5ed,2970.0,3090.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C029,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C029.mp4,interrupted_2026-09-17_C029.mp4,36.02,81aa103cfa6edbdf8acfa0e0aff9488bf6df55afc181d670bcc861c96e2084a8,3080.0,3200.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C030,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C030.mp4,interrupted_2026-09-17_C030.mp4,40.933,6b7b54f8c437d438cef53c8e149471efa0ae3c2448dc00e29439d495d23166e9,3190.0,3310.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C031,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C031.mp4,interrupted_2026-09-17_C031.mp4,38.707,4793ccdf9dc2824c863aa55dfa6bb7b5c11d9f268623ece43597aacc5c54b01c,3300.0,3420.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C032,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C032.mp4,interrupted_2026-09-17_C032.mp4,39.426,0fb9483ec477b4ebd18c3e2323bac3879fee8334d7e3f4d792c3c2bfb1fd2c97,3410.0,3530.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C033,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C033.mp4,interrupted_2026-09-17_C033.mp4,40.515,723248e926883f8e2ec5952ea58fe08e8530ac65224e0b9a9da404603726160b,3520.0,3640.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C034,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C034.mp4,interrupted_2026-09-17_C034.mp4,42.021,375d8c040da1663150b1a311970e226d28955174f98299c520de95bc33d5fe13,3630.0,3750.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C035,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C035.mp4,interrupted_2026-09-17_C035.mp4,44.137,7033ef62b13b4856fe80a541df21e63a7fcd94c7ccfd8097841544c0519f4476,3740.0,3860.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C036,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C036.mp4,interrupted_2026-09-17_C036.mp4,41.536,63f0863c371a8e2035002a6d707679d16f7cd46f7a515193940664ea3bffb247,3850.0,3970.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C037,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C037.mp4,interrupted_2026-09-17_C037.mp4,44.14,3894dcacdf1d3a6a92a25666c69ec9a83dc178bf5d851b7e3c47c91133395681,3960.0,4080.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C038,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C038.mp4,interrupted_2026-09-17_C038.mp4,38.433,9e1829b8f21608a82d7db8257669e4587be9650de4a24e7b497e7bb451c130e4,4070.0,4190.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C039,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C039.mp4,interrupted_2026-09-17_C039.mp4,39.29,17567d080f409d0f138d89df61edbf1082e310e43884a77fe214cd9032dbe40a,4180.0,4300.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C040,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C040.mp4,interrupted_2026-09-17_C040.mp4,46.917,d4bc76ea7695452de8e65597ffc8b5a39d345718f19dc231d99cc13b17ff9461,4290.0,4410.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C041,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C041.mp4,interrupted_2026-09-17_C041.mp4,40.627,1230be1827a071694aac68e5b770a500343938eeb425820a1750d421c736a613,4400.0,4520.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C042,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C042.mp4,interrupted_2026-09-17_C042.mp4,40.607,8d177de74ed430749fd5cca16e41554091e4c4c87218993b49aa25a0db691274,4510.0,4630.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C043,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C043.mp4,interrupted_2026-09-17_C043.mp4,39.948,f22490535205ee0d5a85d6962f475b4a464c422172995c1bdb134141b85dff37,4620.0,4740.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C044,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C044.mp4,interrupted_2026-09-17_C044.mp4,39.711,5757a2a7506162df43c463205f0f4aebb1d26eaa87d7b9d2c97ec614eeffcbd1,4730.0,4850.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C045,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C045.mp4,interrupted_2026-09-17_C045.mp4,43.274,6d75d303cf3956e6b41586918a2e30f2b013b6a8cc7d9faff0e772a61db6cbde,4840.0,4960.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C046,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C046.mp4,interrupted_2026-09-17_C046.mp4,40.581,b5a93720be7aa5539a153fed639c3a097b7490ceddcacc158dcdd935ef442234,4950.0,5070.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C047,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C047.mp4,interrupted_2026-09-17_C047.mp4,42.085,41664065ac64f9bf479b597ab169c9311079940a727c71f1312b658b15feb9fb,5060.0,5180.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C048,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C048.mp4,interrupted_2026-09-17_C048.mp4,41.692,e568c842b48dbc973afd93987e760d9b3afdba483ccb08cd0708825eb1242977,5170.0,5290.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C049,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C049.mp4,interrupted_2026-09-17_C049.mp4,38.212,b95f58f57fad66050d7b3301c69637868552cd039867391b3df2a24e16a9707e,5280.0,5400.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C050,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C050.mp4,interrupted_2026-09-17_C050.mp4,36.526,68b9bffc8510d70045230516e63a74cdef9c80b63d8284034797de5078480f6d,5390.0,5510.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C051,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C051.mp4,interrupted_2026-09-17_C051.mp4,31.984,0a5a7c7d8569f0ae31c53778236fe7e6e6e66fa225ed07a3ac6f0f21118a4b13,5500.0,5620.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C052,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C052.mp4,interrupted_2026-09-17_C052.mp4,31.185,2d1eee3ecf031c1c796c263a249a98436a518444fdebc72d6d14fceea44c9c3c,5610.0,5730.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C053,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C053.mp4,interrupted_2026-09-17_C053.mp4,28.826,7bfe428ac8186384da49c0d377ab417dde9587ee54e2af713699f2ef78ecd630,5720.0,5840.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C054,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C054.mp4,interrupted_2026-09-17_C054.mp4,25.196,d89213e8bd6474852bce3b28e1398dc022d0994ff138c48ea23d9d4d6afe7623,5830.0,5950.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C055,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C055.mp4,interrupted_2026-09-17_C055.mp4,33.408,e4de0cddc1a395d499baa97f281c575ce63ecacd09ac118c8653a8f7846d6a35,5940.0,6060.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C056,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C056.mp4,interrupted_2026-09-17_C056.mp4,37.116,767092eef4102344531502247044c63fa719de6e974247329e69551c64c09484,6050.0,6170.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C057,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C057.mp4,interrupted_2026-09-17_C057.mp4,38.714,2cfcff3b97e6de729c70d3b6d0ec5d3b4ae863863806b918673f7db33d25737a,6160.0,6280.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C058,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C058.mp4,interrupted_2026-09-17_C058.mp4,35.723,68037687286a26853400f6fb44207a0a6a6a6e82cb0af549052f2f96656d9df2,6270.0,6390.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C059,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C059.mp4,interrupted_2026-09-17_C059.mp4,42.429,302136d92de43a5a807c16736fad74db370b372b51738f76269f8237fdebe8b5,6380.0,6500.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C060,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C060.mp4,interrupted_2026-09-17_C060.mp4,42.067,e66c61a134e2ed6f13d55b600da64e727a9a5197c2c3bc3014bc28c45dea91b9,6490.0,6610.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C061,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C061.mp4,interrupted_2026-09-17_C061.mp4,40.4,91666cfedcb7244533226eafee84d929803617efc78bbb039331379b6b8108b8,6600.0,6720.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C062,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C062.mp4,interrupted_2026-09-17_C062.mp4,39.67,f564962a2f79bee62ee1e5136be0c3cb92068ed7badd02bc2123980cf23cbcbc,6710.0,6830.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C063,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C063.mp4,interrupted_2026-09-17_C063.mp4,38.192,8f33467db0e15fb0512be19d29cf1745fab23e1cda854b2db7be3d571877e962,6820.0,6940.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C064,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C064.mp4,interrupted_2026-09-17_C064.mp4,33.791,70ff60b7ea45f912e4ca68b6602648d7fa446eafde15b4926678d0a09007402c,6930.0,7050.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C065,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C065.mp4,interrupted_2026-09-17_C065.mp4,28.72,70111421f29b26db0b93f58b10a30d9d69245409c85a934a8a0d5f2b73df497e,7040.0,7160.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C066,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C066.mp4,interrupted_2026-09-17_C066.mp4,33.56,5d11ed726e4b86174ab043dfafaf582a7b92ba60ab8ebfea97cbb41c9d156495,7150.0,7270.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C067,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C067.mp4,interrupted_2026-09-17_C067.mp4,28.912,f946c24322ccfe64ef328fa46ed82aac54cd8902ea3311005a43d0703cc44138,7260.0,7380.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
